timestamp,x,y,z
0,-1.36,-5.55,1.2
10,-2.22,-3.3,-1.86
20,0.07,-3.27,-3.81
30,4.88,-5.27,-2.74
40,9.54,-7.05,1.29
50,12.97,-7.82,6.31
60,15.64,-8.02,9.48
70,17.89,-8.51,10.38
80,20.36,-9.29,10.32
90,23.66,-10.02,11.27
100,26.16,-11.24,14.11
110,28.1,-12.51,15.55
120,29.21,-13.43,13.96
130,29.46,-13.71,9.1
140,27.57,-12.7,3.91
150,22.36,-10.36,1.7
160,17.29,-7.63,0.95
170,12.96,-5.94,1.14
180,10.04,-5.5,0.75
190,8.44,-6.02,0.15
200,7.28,-6.8,0.07
210,5.84,-7.13,0.2
220,4.01,-7.34,0.17
230,1.79,-7.38,0.63
240,-0.56,-6.89,1.93
250,-2.49,-6.48,3.68
260,-4.07,-6.35,5.67
270,-5.82,-6.28,7.81
280,-8.55,-5.41,9.98
290,-14.14,-3.2,12.5
300,-18.27,-0.02,11.46
310,-22.77,2.21,11.27
320,-24.7,3.3,10.52
330,-26.13,3.3,10.81
340,-27.04,3.03,11.5
350,-26.89,3.1,11.96
360,-26.09,3.24,12.74
370,-24.94,3.21,13.34
380,-23.42,3.41,12.36
390,-21.24,3.56,10.18
400,-17.95,2.63,7.98
410,-13.96,0.87,6.26
420,-10.41,-0.84,5.23
430,-8.08,-1.68,4.87
440,-7.11,-1.04,4.79
450,-6.87,0.77,4.42
460,-5.63,2.35,3.76
470,-2.0,2.47,3.43
480,3.76,0.79,3.65
490,10.53,-1.78,5.3
500,17.9,-4.64,9.01
510,24.63,-7.61,13.43
520,29.22,-10.31,16.99
530,31.64,-12.35,17.77
540,32.0,-13.23,14.46
550,30.17,-12.35,7.62
560,25.72,-10.3,2.04
570,21.64,-7.88,-0.41
580,19.56,-6.3,-0.85
590,19.6,-6.53,-0.17
600,21.24,-8.09,0.47
610,23.15,-9.92,-0.71
620,24.37,-11.02,-2.55
630,24.71,-11.1,-4.6
640,23.56,-10.43,-4.8
650,21.53,-9.39,-2.57
660,18.73,-7.99,-0.11
670,15.28,-6.29,0.63
680,11.33,-4.41,0.37
690,7.46,-3.0,-0.36
700,3.98,-2.5,-1.48
710,1.06,-2.63,-1.86
720,-1.18,-3.05,-1.35
730,-3.41,-3.64,-0.4
740,-6.1,-3.54,1.3
750,-9.09,-2.59,3.6
760,-12.53,-1.45,6.35
770,-14.94,-1.38,9.01
780,-14.77,-3.59,10.7
790,-13.68,-6.11,12.19
800,-14.84,-6.69,14.52
810,-17.45,-5.34,16.12
820,-20.85,-2.93,16.45
830,-24.31,-0.45,15.95
840,-26.84,1.87,14.43
850,-27.68,3.32,12.26
860,-26.59,3.51,10.33
870,-23.77,2.65,9.36
880,-19.93,1.17,8.33
890,-15.91,-0.25,6.98
900,-11.64,-1.63,5.49
910,-7.19,-3.36,4.01
920,-3.36,-4.97,3.0
930,-0.13,-6.24,2.35
940,2.47,-7.21,1.53
950,4.73,-7.73,0.67
960,7.02,-7.94,0.86
970,9.41,-8.14,2.96
980,11.83,-8.32,5.93
990,14.43,-8.73,7.98
1000,17.16,-9.25,9.0
