timestamp,x,y,z
0,-4.65,-4.07,1.69
10,-4.05,-4.06,-3.0
20,-2.86,-4.24,-7.25
30,-1.27,-4.93,-10.2
40,0.13,-6.04,-13.0
50,0.92,-6.29,-15.79
60,1.07,-6.04,-18.02
70,1.17,-5.99,-19.41
80,1.17,-6.22,-20.56
90,0.84,-6.51,-21.92
100,0.23,-6.28,-23.16
110,-0.33,-5.59,-23.99
120,0.16,-5.04,-23.66
130,1.83,-4.95,-22.01
140,3.86,-4.75,-20.03
150,5.52,-3.58,-19.91
160,8.87,-2.08,-22.49
170,9.32,-1.6,-23.43
180,8.84,-0.71,-24.66
190,6.19,2.81,-24.56
200,2.28,8.28,-19.34
210,-0.7,12.72,-10.56
220,-2.27,15.02,-2.05
230,-1.96,16.13,6.4
240,0.95,15.24,15.72
250,6.03,13.33,24.63
260,12.12,10.94,34.5
270,16.21,6.81,42.34
280,17.33,3.09,45.5
290,15.13,2.57,38.41
300,10.82,3.84,24.51
310,6.7,4.65,13.96
320,4.92,4.44,9.62
330,5.88,2.75,11.77
340,7.54,0.72,16.14
350,8.3,-1.1,18.26
360,7.89,-2.09,16.52
370,6.78,-2.35,12.64
380,5.75,-2.54,9.02
390,5.25,-2.8,6.85
400,5.38,-3.01,6.74
410,5.9,-3.31,8.21
420,6.45,-3.92,9.69
430,6.59,-4.38,10.33
440,6.15,-4.07,10.34
450,5.47,-3.56,9.64
460,4.9,-3.33,8.61
470,4.56,-3.14,7.61
480,4.74,-3.06,7.43
490,5.2,-3.02,8.12
500,5.59,-2.94,8.97
510,5.62,-3.09,9.67
520,5.07,-3.08,10.49
530,3.6,-2.47,10.69
540,2.33,-1.71,9.77
550,2.01,-1.39,8.25
560,2.81,-1.67,7.25
570,4.15,-2.04,7.4
580,5.54,-2.03,8.6
590,7.03,-1.8,10.11
600,8.62,-1.77,11.1
610,9.78,-1.89,11.11
620,10.13,-1.95,10.01
630,9.72,-1.78,8.53
640,8.84,-1.49,7.62
650,8.08,-1.46,7.4
660,7.69,-1.68,7.8
670,7.6,-1.84,8.41
680,7.56,-1.82,8.71
690,8.09,-2.04,8.57
700,8.8,-2.76,7.79
710,9.44,-3.79,6.42
720,9.55,-4.62,5.02
730,8.74,-5.01,4.02
740,7.34,-4.95,3.57
750,5.75,-4.65,3.98
760,4.31,-4.2,4.88
770,3.17,-3.88,5.93
780,2.29,-3.7,7.0
790,2.01,-3.78,7.55
800,2.48,-4.29,7.66
810,3.73,-5.47,7.63
820,4.85,-6.54,7.12
830,5.34,-6.78,6.45
840,5.12,-6.25,5.92
850,4.67,-5.67,5.7
860,4.41,-5.59,5.82
870,4.45,-5.97,6.15
880,4.51,-6.26,6.53
890,4.5,-6.34,6.77
900,4.68,-6.37,7.15
910,5.43,-7.01,7.86
920,6.29,-7.69,8.94
930,6.87,-8.14,9.64
940,6.86,-8.21,9.44
950,6.24,-8.13,8.05
960,5.21,-8.06,6.11
970,3.79,-7.82,4.43
980,2.29,-7.3,3.19
990,1.22,-6.94,2.55
1000,0.34,-6.81,2.46
