timestamp,x,y,z
0,-7.46,-24.05,8.14
10,-1.02,-30.76,17.29
20,6.82,-37.46,23.66
30,14.84,-44.0,25.52
40,21.33,-48.99,23.68
50,24.46,-50.1,21.06
60,22.48,-45.41,20.32
70,15.78,-35.92,21.72
80,7.97,-25.97,21.59
90,0.84,-17.7,18.81
100,-5.54,-9.92,14.5
110,-9.36,-5.12,12.11
120,-7.87,-4.8,10.22
130,-3.84,-5.9,7.01
140,0.12,-6.33,2.67
150,2.97,-5.78,0.38
160,4.52,-4.75,-0.45
170,4.96,-3.13,-1.19
180,4.11,-0.56,-2.37
190,2.11,2.18,-2.22
200,-0.51,5.25,-0.41
210,-2.53,7.43,2.63
220,-3.2,8.36,4.93
230,-2.42,8.02,4.81
240,-1.22,7.32,2.36
250,-0.35,7.0,-0.64
260,0.17,6.81,-2.5
270,0.6,6.41,-2.97
280,0.83,5.86,-1.92
290,0.82,5.23,-0.05
300,0.51,4.66,1.87
310,-0.16,4.62,2.94
320,-0.37,4.41,3.41
330,0.03,3.76,3.96
340,0.62,2.86,3.47
350,1.29,1.87,1.83
360,1.76,0.66,0.56
370,2.09,-0.55,0.57
380,2.71,-2.04,1.49
390,3.23,-3.5,2.17
400,3.27,-4.72,2.21
410,2.83,-5.79,1.92
420,2.04,-7.0,1.75
430,1.04,-8.26,1.19
440,-0.11,-9.31,-0.35
450,-1.36,-10.05,-2.75
460,-2.73,-10.54,-4.57
470,-3.56,-10.88,-4.2
480,-3.03,-11.99,-0.65
490,-1.41,-13.81,5.59
500,0.88,-16.27,12.32
510,3.16,-19.3,17.63
520,4.53,-21.91,20.5
530,4.43,-22.84,20.23
540,2.76,-21.6,15.8
550,0.66,-19.65,8.31
560,-0.9,-17.85,1.77
570,-1.42,-16.41,-1.1
580,-0.66,-15.98,0.38
590,0.82,-16.37,3.92
600,1.96,-16.57,6.56
610,2.41,-16.36,6.8
620,2.02,-15.83,5.5
630,1.13,-14.65,4.68
640,0.3,-13.1,4.57
650,0.26,-11.94,4.99
660,1.13,-11.62,5.37
670,2.36,-11.65,5.29
680,3.31,-11.56,4.8
690,3.51,-11.14,4.5
700,2.77,-10.17,4.76
710,1.15,-8.86,5.21
720,-0.83,-7.41,5.62
730,-2.27,-6.29,5.71
740,-2.55,-6.09,5.72
750,-1.31,-7.19,5.98
760,0.52,-8.66,6.21
770,1.93,-9.85,6.18
780,2.67,-10.49,5.94
790,2.57,-10.39,5.58
800,1.74,-9.75,5.25
810,0.66,-9.1,4.99
820,-0.33,-8.89,4.81
830,-0.81,-9.29,5.3
840,-0.58,-10.46,6.61
850,-0.04,-11.82,8.11
860,0.36,-13.13,8.98
870,0.66,-14.24,8.81
880,0.83,-15.09,7.8
890,1.02,-16.07,6.94
900,1.23,-17.03,6.9
910,1.47,-17.97,7.02
920,1.79,-18.9,6.89
930,1.91,-19.38,6.26
940,2.05,-19.14,5.75
950,2.95,-18.69,6.19
960,4.16,-18.1,7.95
970,4.9,-17.08,9.88
980,4.54,-15.36,10.79
990,3.34,-13.09,10.31
1000,1.43,-10.66,8.43
