timestamp,x,y,z
0,1.15,-8.52,2.95
10,0.99,-8.48,-0.64
20,-0.2,-9.66,-2.54
30,1.01,-9.86,-1.26
40,1.75,-10.11,-0.11
50,1.86,-10.66,1.06
60,1.82,-10.23,2.63
70,1.3,-10.35,2.58
80,1.52,-9.61,1.51
90,1.89,-8.74,1.28
100,1.09,-9.36,1.12
110,0.93,-9.4,1.6
120,0.64,-9.37,0.82
130,0.66,-8.84,0.19
140,1.11,-8.6,0.88
150,1.81,-9.47,2.34
160,1.7,-11.38,3.52
170,1.3,-12.58,3.58
180,0.27,-14.36,2.47
190,1.1,-13.08,1.81
200,2.48,-9.96,2.52
210,2.12,-8.88,2.01
220,0.9,-8.59,0.35
230,0.38,-9.09,0.43
240,0.77,-10.33,1.87
250,1.07,-10.97,2.02
260,0.85,-10.46,1.68
270,0.65,-9.2,2.28
280,0.37,-7.62,2.33
290,0.43,-6.24,1.52
300,0.59,-6.01,1.3
310,0.94,-7.63,1.91
320,1.18,-10.19,2.54
330,1.14,-11.0,3.5
340,0.94,-11.04,3.43
350,0.93,-11.17,2.99
360,1.17,-10.21,2.9
370,1.47,-9.88,2.81
380,1.53,-9.53,2.05
390,1.38,-9.39,1.82
400,0.93,-9.12,1.62
410,0.57,-8.82,0.55
420,-1.03,-11.0,-1.23
430,-0.38,-9.84,-0.67
440,1.24,-8.46,3.53
450,2.28,-8.17,8.41
460,1.96,-8.76,9.77
470,1.69,-8.18,6.92
480,0.91,-8.62,2.81
490,-0.2,-10.37,-1.22
500,-0.24,-10.62,-2.13
510,0.36,-9.41,0.57
520,0.96,-8.56,4.04
530,1.01,-8.25,4.87
540,0.65,-8.23,3.49
550,0.11,-8.64,1.99
560,-0.31,-9.22,1.28
570,-0.65,-9.8,1.11
580,-0.8,-10.26,1.0
590,-0.9,-10.59,1.41
600,0.26,-8.62,3.46
610,1.02,-7.85,4.87
620,1.53,-7.56,5.51
630,1.36,-8.23,5.05
640,0.85,-8.75,4.35
650,0.48,-8.5,3.29
660,0.13,-8.52,1.96
670,-0.17,-8.85,0.94
680,-0.28,-9.42,0.8
690,-0.04,-9.85,2.03
700,0.34,-9.84,3.46
710,0.38,-9.85,4.72
720,0.0,-9.68,5.34
730,-0.26,-9.31,5.94
740,0.2,-8.81,5.9
750,0.82,-8.37,5.04
760,0.8,-8.63,3.43
770,0.33,-8.98,1.51
780,-0.13,-9.21,0.37
790,-0.31,-9.48,0.42
800,-0.03,-9.56,1.53
810,0.43,-9.45,2.72
820,0.63,-9.42,3.51
830,0.68,-9.45,3.77
840,0.62,-9.48,3.47
850,0.36,-9.83,3.13
860,0.2,-10.12,3.27
870,0.06,-9.67,3.73
880,0.32,-8.94,4.19
890,0.51,-8.32,3.99
900,0.34,-8.38,3.15
910,0.01,-8.71,2.29
920,-0.04,-9.08,1.62
930,0.08,-9.27,1.26
940,-0.02,-9.88,0.83
950,-0.35,-10.16,0.78
960,-0.72,-10.28,1.45
970,-0.73,-9.97,3.14
980,0.03,-10.4,5.69
990,0.47,-10.21,6.64
1000,0.08,-10.0,3.73
