timestamp,x,y,z
0,34.2,-18.83,9.15
10,38.52,-21.28,4.22
20,37.43,-22.16,1.65
30,34.75,-20.77,-1.15
40,30.28,-18.12,-1.47
50,25.13,-15.13,-1.05
60,19.77,-11.95,-0.98
70,14.54,-8.94,-0.95
80,9.98,-6.47,-0.64
90,6.7,-4.78,-0.07
100,4.85,-4.03,0.18
110,3.79,-3.92,0.12
120,2.88,-3.62,0.42
130,1.99,-2.8,1.41
140,1.54,-2.39,2.93
150,1.37,-3.01,4.98
160,1.08,-3.95,7.5
170,-0.74,-4.1,10.45
180,-4.98,-2.51,13.0
190,-15.36,1.39,17.99
200,-20.93,7.08,15.83
210,-28.21,10.3,15.6
220,-30.84,12.34,13.26
230,-30.9,10.56,13.67
240,-30.13,8.37,16.52
250,-30.04,8.37,18.01
260,-30.2,9.71,16.96
270,-28.72,10.23,14.91
280,-25.51,9.01,14.16
290,-21.66,7.44,13.56
300,-17.74,5.93,12.16
310,-13.73,4.23,10.89
320,-9.13,1.84,10.45
330,-4.42,-1.06,10.95
340,-0.65,-3.39,11.76
350,2.41,-4.71,11.98
360,4.92,-5.09,11.42
370,7.39,-5.42,10.12
380,10.11,-6.81,7.74
390,13.62,-8.52,6.33
400,16.86,-10.74,5.05
410,20.1,-12.5,5.09
420,21.97,-13.81,7.15
430,23.32,-14.4,10.07
440,24.33,-14.65,12.41
450,25.03,-14.94,11.57
460,24.82,-15.03,7.8
470,24.63,-14.81,2.41
480,24.53,-14.32,-3.06
490,22.57,-13.78,-6.24
500,20.22,-12.99,-7.9
510,17.87,-12.02,-7.57
520,15.33,-10.78,-5.0
530,12.66,-9.44,-1.85
540,9.85,-7.9,0.43
550,7.29,-6.51,1.25
560,5.2,-5.62,0.78
570,3.78,-5.13,0.31
580,3.26,-5.05,0.66
590,3.54,-5.36,2.0
600,4.18,-6.06,3.95
610,3.9,-6.07,5.37
620,1.61,-4.94,5.29
630,-2.33,-2.94,4.25
640,-6.84,-0.47,3.12
650,-11.17,2.35,3.38
660,-13.62,2.81,6.28
670,-13.96,1.02,11.03
680,-14.84,-0.56,14.41
690,-17.94,-1.09,15.26
700,-21.33,0.64,14.26
710,-25.82,3.33,13.35
720,-30.1,7.16,13.38
730,-31.7,8.77,14.13
740,-31.02,8.89,15.87
750,-28.74,8.26,17.4
760,-25.47,7.5,16.86
770,-21.63,6.42,15.42
780,-17.41,4.94,14.86
790,-13.26,3.63,14.44
800,-9.4,2.56,13.79
810,-5.48,1.23,13.12
820,-1.61,-0.59,12.44
830,2.08,-2.63,11.21
840,5.62,-4.64,9.43
850,9.26,-6.77,8.08
860,12.61,-9.06,7.78
870,14.71,-11.03,8.04
880,15.27,-11.73,7.3
890,14.49,-11.04,4.46
900,13.74,-9.78,1.18
910,14.69,-9.24,-0.21
920,18.75,-10.35,1.35
930,24.7,-13.03,3.26
940,33.85,-15.69,1.26
950,36.12,-17.99,2.19
960,37.27,-19.4,0.18
970,35.87,-18.64,-3.47
980,30.96,-16.68,-8.22
990,24.36,-12.71,-11.07
1000,17.82,-8.28,-9.51
