timestamp,x,y,z
0,-5.77,-5.04,5.45
10,-5.76,-5.06,5.52
20,-5.74,-5.03,5.64
30,-5.7,-5.01,5.75
40,-5.7,-4.97,5.79
50,-5.71,-4.93,5.73
60,-5.75,-4.91,5.62
70,-5.78,-4.93,5.54
80,-5.83,-4.94,5.45
90,-5.89,-4.92,5.39
100,-5.85,-4.89,5.4
110,-5.7,-4.97,5.51
120,-5.66,-5.04,5.7
130,-5.71,-5.04,5.78
140,-5.96,-4.95,5.68
150,-6.36,-4.81,5.29
160,-6.47,-4.66,5.19
170,-6.11,-4.9,5.09
180,-5.66,-5.32,5.3
190,-6.17,-5.08,5.05
200,-6.23,-5.06,4.97
210,-6.36,-5.22,3.99
220,-6.76,-5.76,2.7
230,-7.22,-5.65,1.72
240,-6.53,-5.06,1.89
250,-6.46,-6.65,3.4
260,-5.16,-6.32,3.11
270,-3.13,-5.54,3.44
280,-0.97,-5.78,6.93
290,0.42,-5.32,10.48
300,0.95,-1.28,12.76
310,-0.43,3.44,15.26
320,-2.84,1.7,17.12
330,-2.92,-2.73,17.84
340,-1.2,-5.06,16.69
350,-0.4,-5.03,14.04
360,0.34,-3.06,11.81
370,0.94,-0.58,10.34
380,-0.19,1.37,9.52
390,-0.75,1.81,9.13
400,0.05,2.99,8.63
410,0.58,4.7,6.22
420,1.59,5.38,3.37
430,2.29,4.29,1.02
440,2.93,0.13,1.86
450,1.75,-6.17,3.72
460,1.23,-11.24,4.81
470,2.07,-12.07,5.14
480,4.47,-7.24,5.78
490,4.77,-4.77,8.77
500,2.61,-9.38,11.43
510,4.39,-5.51,16.12
520,4.92,-5.88,27.27
530,7.37,4.37,30.09
540,1.68,-4.52,36.44
550,-0.79,2.95,32.7
560,-1.54,5.39,33.48
570,-3.17,5.77,34.9
580,-1.3,9.5,35.39
590,0.49,8.6,31.78
600,1.75,2.73,26.45
610,3.95,-0.7,22.2
620,3.03,-3.31,20.26
630,-0.21,-5.4,19.98
640,-3.64,-2.81,22.12
650,-12.04,3.0,27.03
660,-15.9,11.47,25.55
670,-17.38,10.98,21.23
680,-14.43,7.31,15.53
690,-10.47,3.58,10.72
700,-7.81,-0.24,7.05
710,-6.95,-2.3,4.75
720,-9.57,-2.03,-0.81
730,-7.9,1.64,-7.9
740,-6.68,1.33,-10.55
750,-5.63,3.02,-14.6
760,-6.96,5.06,-20.7
770,-8.19,8.07,-26.76
780,-5.77,10.65,-28.5
790,-3.07,11.43,-30.37
800,3.15,9.74,-28.77
810,7.38,7.03,-21.79
820,8.98,4.28,-16.46
830,9.21,3.31,-14.77
840,9.54,1.66,-13.32
850,8.7,-0.19,-12.52
860,5.99,0.05,-14.26
870,2.97,3.01,-16.88
880,0.33,5.52,-19.63
890,-1.16,8.79,-20.83
900,-2.53,10.9,-22.2
910,-4.15,12.22,-22.1
920,-5.75,14.99,-19.25
930,-6.78,17.11,-14.15
940,-8.5,17.18,-9.77
950,-10.89,16.89,-6.04
960,-12.79,16.65,-3.9
970,-13.06,17.31,-2.45
980,-13.71,18.51,0.21
990,-15.65,18.37,3.75
1000,-15.76,17.9,7.35
